strategy,symbol,timeframe,dir,reason,entryTime,exitTime,holdBars,rMultiple,mfeR,maeR,pnl,fees,session,regime
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-10T12:12:00.000Z,2025-10-10T13:05:59.999Z,17,0.924403,1.1510,0.4714,92.4403,18.2364,LONDON,1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-10T14:03:00.000Z,2025-10-10T14:23:59.999Z,6,1.157221,1.3949,0.4860,115.7221,10.8677,NY,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-10T20:51:00.000Z,2025-10-10T20:53:59.999Z,0,-1.063828,0.2010,2.8348,-106.3828,10.7478,NY,1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-10T23:51:00.000Z,2025-10-11T00:53:59.999Z,20,-0.119858,0.4490,0.8343,-11.9858,6.5185,LATE,-1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-11T02:09:00.000Z,2025-10-11T02:44:59.999Z,11,1.337937,1.9157,0.0512,133.7937,5.1580,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-11T03:09:00.000Z,2025-10-11T03:20:59.999Z,3,-1.060531,0.0521,0.9462,-106.0531,10.1677,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-11T05:18:00.000Z,2025-10-11T05:29:59.999Z,3,-1.073650,0.1003,1.1778,-107.3650,12.3427,ASIA,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-11T07:24:00.000Z,2025-10-11T07:38:59.999Z,4,-1.070732,0.2718,0.9847,-107.0732,11.8466,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-11T07:51:00.000Z,2025-10-11T08:17:59.999Z,8,1.265559,1.6594,0.1872,126.5559,7.4588,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-11T12:09:00.000Z,2025-10-11T12:53:59.999Z,14,-1.092871,0.7244,0.8797,-109.2871,15.3537,LONDON,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-11T13:30:00.000Z,2025-10-11T13:32:59.999Z,0,-1.097650,0.0000,1.6338,-109.7650,16.3725,NY,1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-11T13:33:00.000Z,2025-10-11T13:59:59.999Z,8,1.225257,1.4023,0.1642,122.5257,8.7375,NY,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-12T00:03:00.000Z,2025-10-12T00:20:59.999Z,5,-1.115322,0.1245,1.2469,-111.5322,19.2115,ASIA,1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-12T01:06:00.000Z,2025-10-12T02:08:59.999Z,20,-0.291541,0.4934,0.4084,-29.1541,10.6916,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-12T04:48:00.000Z,2025-10-12T05:50:59.999Z,20,-0.463938,0.5671,0.3326,-46.3938,15.8513,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-12T07:21:00.000Z,2025-10-12T08:23:59.999Z,20,-0.455679,1.1374,0.2942,-45.5679,22.2971,LONDON,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-12T09:54:00.000Z,2025-10-12T10:02:59.999Z,2,-1.118523,0.0000,1.7246,-111.8523,19.5815,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-12T11:09:00.000Z,2025-10-12T12:11:59.999Z,20,-0.796977,0.6900,0.5689,-79.6977,21.3069,LONDON,1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-12T12:51:00.000Z,2025-10-12T13:23:59.999Z,10,1.067406,1.4460,0.2304,106.7406,13.7050,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-12T13:42:00.000Z,2025-10-12T14:38:59.999Z,18,-1.081612,0.5796,0.9744,-108.1612,13.2228,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-12T14:39:00.000Z,2025-10-12T14:47:59.999Z,2,-1.089448,0.2037,4.7324,-108.9448,14.7454,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-12T16:45:00.000Z,2025-10-12T16:47:59.999Z,0,-1.047167,0.3547,1.0876,-104.7167,7.7285,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-12T20:30:00.000Z,2025-10-12T20:50:59.999Z,6,-1.107943,0.4063,1.9562,-110.7943,17.7482,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-12T21:15:00.000Z,2025-10-12T21:35:59.999Z,6,1.279478,1.6593,0.1326,127.9478,6.9843,LATE,-1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-12T22:06:00.000Z,2025-10-12T23:08:59.999Z,20,-0.176169,0.4635,0.6238,-17.6169,11.0937,LATE,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-13T00:54:00.000Z,2025-10-13T01:32:59.999Z,12,-1.077532,0.4444,0.9112,-107.7532,12.6325,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-13T06:09:00.000Z,2025-10-13T06:29:59.999Z,6,-1.108777,0.0952,0.9723,-110.8777,17.8862,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-13T08:15:00.000Z,2025-10-13T09:14:59.999Z,19,1.130555,1.4857,0.4511,113.0555,11.6716,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-13T14:36:00.000Z,2025-10-13T15:38:59.999Z,20,-0.154434,0.3159,0.9002,-15.4434,8.1271,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-13T19:57:00.000Z,2025-10-13T20:59:59.999Z,20,-1.087935,0.3301,1.3322,-108.7935,14.2284,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-13T22:03:00.000Z,2025-10-13T23:05:59.999Z,20,-0.170236,0.7745,0.5369,-17.0236,21.8859,LATE,-1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-14T00:33:00.000Z,2025-10-14T00:50:59.999Z,5,1.057408,1.4259,0.3133,105.7408,14.0422,ASIA,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-14T05:09:00.000Z,2025-10-14T05:26:59.999Z,5,-1.082368,0.1662,0.8915,-108.2368,13.7594,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-14T06:06:00.000Z,2025-10-14T06:23:59.999Z,5,-1.073937,0.0746,1.0815,-107.3937,12.3645,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-14T08:12:00.000Z,2025-10-14T09:14:59.999Z,20,-0.040519,0.4704,0.5901,-4.0519,9.1270,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-14T09:48:00.000Z,2025-10-14T10:08:59.999Z,6,-1.097322,0.1802,0.9303,-109.7322,16.2167,LONDON,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-14T12:06:00.000Z,2025-10-14T12:23:59.999Z,5,-1.099026,0.5755,0.8599,-109.9026,16.5154,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-14T12:54:00.000Z,2025-10-14T13:11:59.999Z,5,-1.073493,0.0022,0.8975,-107.3493,12.2911,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-14T13:36:00.000Z,2025-10-14T13:38:59.999Z,0,-1.061716,0.0000,1.3843,-106.1716,10.3966,NY,1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-14T13:42:00.000Z,2025-10-14T14:17:59.999Z,11,1.319277,1.7355,0.3964,131.9277,5.7496,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-14T17:06:00.000Z,2025-10-14T18:08:59.999Z,20,-0.223271,0.2674,0.4451,-22.3271,5.8785,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-14T19:33:00.000Z,2025-10-14T19:38:59.999Z,1,1.136865,2.8848,0.2623,113.6865,11.5307,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-14T23:03:00.000Z,2025-10-14T23:08:59.999Z,1,-1.130026,0.0000,0.8287,-113.0026,21.5173,LATE,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-15T01:51:00.000Z,2025-10-15T02:20:59.999Z,9,-1.091149,0.2124,0.9757,-109.1149,14.9200,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-15T12:21:00.000Z,2025-10-15T12:29:59.999Z,2,-1.114694,0.5965,1.2372,-111.4694,19.1672,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-15T12:54:00.000Z,2025-10-15T13:08:59.999Z,4,-1.105880,0.1354,0.9402,-110.5880,17.6676,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-15T13:39:00.000Z,2025-10-15T13:47:59.999Z,2,-1.077533,0.2083,1.4211,-107.7533,12.9999,NY,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-15T13:48:00.000Z,2025-10-15T13:50:59.999Z,0,-1.057160,0.0000,0.9991,-105.7160,9.6390,NY,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-15T15:30:00.000Z,2025-10-15T15:44:59.999Z,4,-1.058716,0.1930,0.9305,-105.8716,9.8565,NY,-1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-15T22:51:00.000Z,2025-10-15T23:44:59.999Z,17,1.133451,1.4624,0.2739,113.3451,11.6207,LATE,1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-16T00:09:00.000Z,2025-10-16T01:11:59.999Z,20,1.060265,1.3300,0.3032,106.0265,13.9250,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-16T04:12:00.000Z,2025-10-16T04:47:59.999Z,11,0.976358,1.7035,0.5510,97.6358,16.5891,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-16T05:36:00.000Z,2025-10-16T05:53:59.999Z,5,1.092274,1.7745,0.1563,109.2274,12.9344,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-16T13:33:00.000Z,2025-10-16T13:38:59.999Z,1,-1.106606,0.1994,0.9524,-110.6606,17.6176,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-16T13:39:00.000Z,2025-10-16T13:50:59.999Z,3,1.169342,1.6462,0.2024,116.9342,10.4916,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-16T14:42:00.000Z,2025-10-16T15:05:59.999Z,7,1.285410,1.3882,0.4350,128.5410,6.7939,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-17T05:24:00.000Z,2025-10-17T05:53:59.999Z,9,0.989371,1.2253,0.4638,98.9371,16.1855,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-17T12:54:00.000Z,2025-10-17T13:14:59.999Z,6,-1.095670,0.3100,0.9393,-109.5670,15.9435,LONDON,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-17T13:42:00.000Z,2025-10-17T13:44:59.999Z,0,-1.057221,0.1626,1.0042,-105.7221,9.6490,NY,1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-17T13:45:00.000Z,2025-10-17T14:47:59.999Z,20,-0.092100,1.1430,0.9168,-9.2100,8.0991,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-17T17:51:00.000Z,2025-10-17T18:32:59.999Z,13,-1.073493,0.1531,0.9154,-107.3493,11.9553,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-18T00:27:00.000Z,2025-10-18T01:20:59.999Z,17,-1.134130,0.4927,1.1200,-113.4130,21.8377,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-18T03:18:00.000Z,2025-10-18T03:32:59.999Z,4,-1.154154,0.0487,0.7919,-115.4154,25.4555,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-18T05:06:00.000Z,2025-10-18T05:41:59.999Z,11,-1.163408,0.2439,0.8800,-116.3408,26.7972,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-18T05:42:00.000Z,2025-10-18T06:05:59.999Z,7,-1.163051,0.0000,0.9817,-116.3051,26.8488,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-18T10:27:00.000Z,2025-10-18T10:32:59.999Z,1,-1.162574,0.0000,0.9423,-116.2574,26.9368,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-18T10:33:00.000Z,2025-10-18T11:35:59.999Z,20,0.124366,0.8850,0.7434,12.4366,24.5141,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-18T12:00:00.000Z,2025-10-18T12:14:59.999Z,4,-1.185965,0.2399,0.7430,-118.5965,30.7358,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-18T15:42:00.000Z,2025-10-18T16:02:59.999Z,6,-1.167927,0.0000,0.7689,-116.7927,27.6843,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-18T19:24:00.000Z,2025-10-18T19:50:59.999Z,8,-1.188747,0.0000,0.7054,-118.8747,31.0688,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-18T20:18:00.000Z,2025-10-18T20:26:59.999Z,2,-1.176493,0.0000,0.7450,-117.6493,29.2241,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-18T21:36:00.000Z,2025-10-18T22:38:59.999Z,20,-0.767653,0.1177,0.6679,-76.7653,22.8987,LATE,-1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-19T01:21:00.000Z,2025-10-19T02:23:59.999Z,20,-0.496933,0.4542,0.4506,-49.6933,27.5763,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-19T02:24:00.000Z,2025-10-19T03:20:59.999Z,18,0.758563,1.0120,0.5204,75.8563,23.4782,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-19T05:18:00.000Z,2025-10-19T05:23:59.999Z,1,-1.173373,0.0011,0.9625,-117.3373,28.7348,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-19T07:39:00.000Z,2025-10-19T08:02:59.999Z,7,-1.172092,0.4750,0.8804,-117.2092,28.3450,LONDON,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-19T08:15:00.000Z,2025-10-19T08:20:59.999Z,1,-1.172985,0.1908,5.6030,-117.2985,28.6702,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-19T08:21:00.000Z,2025-10-19T08:26:59.999Z,1,1.240934,2.7635,0.1864,124.0934,8.2203,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-19T13:27:00.000Z,2025-10-19T13:32:59.999Z,1,-1.170553,0.0000,1.3705,-117.0553,28.2653,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-19T14:42:00.000Z,2025-10-19T15:44:59.999Z,20,-0.259790,0.0471,0.6653,-25.9790,14.5715,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-19T16:45:00.000Z,2025-10-19T17:05:59.999Z,6,-1.130643,0.2658,2.0789,-113.0643,21.5084,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-19T19:03:00.000Z,2025-10-19T19:11:59.999Z,2,0.906512,1.6144,0.1626,90.6512,18.8527,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-19T20:48:00.000Z,2025-10-19T20:56:59.999Z,2,-1.168569,0.0000,1.0036,-116.8569,27.9059,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-19T22:06:00.000Z,2025-10-19T22:20:59.999Z,4,-1.136142,0.2352,1.2355,-113.6142,22.4657,LATE,1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-20T08:33:00.000Z,2025-10-20T09:35:59.999Z,20,0.671060,1.0052,0.7005,67.1060,18.7005,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-20T10:27:00.000Z,2025-10-20T10:47:59.999Z,6,0.937128,1.6107,0.3725,93.7128,17.8588,LONDON,1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-20T11:27:00.000Z,2025-10-20T12:29:59.999Z,20,-0.708337,0.2396,0.6589,-70.8337,20.8570,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-20T13:06:00.000Z,2025-10-20T13:41:59.999Z,11,-1.151248,0.7783,0.8298,-115.1248,24.7933,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-20T13:48:00.000Z,2025-10-20T14:50:59.999Z,20,-0.432969,0.9985,0.7022,-43.2969,18.6251,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-20T15:54:00.000Z,2025-10-20T15:59:59.999Z,1,1.088780,1.3009,0.3108,108.8780,13.0602,NY,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-20T17:03:00.000Z,2025-10-20T17:29:59.999Z,8,-1.078681,0.1837,0.8833,-107.8681,13.1086,NY,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-20T21:18:00.000Z,2025-10-20T21:41:59.999Z,7,-1.147374,0.0000,1.0964,-114.7374,24.4636,LATE,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-20T23:09:00.000Z,2025-10-20T23:17:59.999Z,2,-1.189603,0.0000,0.7130,-118.9603,31.5990,LATE,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-20T23:27:00.000Z,2025-10-20T23:53:59.999Z,8,-1.200128,0.2657,0.8919,-120.0128,33.1393,LATE,1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-21T05:42:00.000Z,2025-10-21T06:38:59.999Z,18,1.101260,1.3342,0.3181,110.1260,12.6359,ASIA,1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-21T07:15:00.000Z,2025-10-21T07:32:59.999Z,5,0.953802,1.2360,0.1492,95.3802,17.3649,LONDON,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-21T08:03:00.000Z,2025-10-21T08:08:59.999Z,1,-1.178169,0.0627,0.8204,-117.8169,29.7324,LONDON,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-21T08:24:00.000Z,2025-10-21T08:38:59.999Z,4,-1.143696,0.0757,1.2364,-114.3696,23.9306,LONDON,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-21T08:57:00.000Z,2025-10-21T09:05:59.999Z,2,-1.121055,0.0000,0.8297,-112.1055,20.2228,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-21T09:15:00.000Z,2025-10-21T10:17:59.999Z,20,-0.227334,0.3935,0.4488,-22.7334,23.3313,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-21T10:21:00.000Z,2025-10-21T10:50:59.999Z,9,0.942011,1.5055,0.5211,94.2011,17.7192,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-21T14:06:00.000Z,2025-10-21T14:11:59.999Z,1,1.177389,1.7717,0.0882,117.7389,10.2765,NY,1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-22T00:36:00.000Z,2025-10-22T01:38:59.999Z,20,0.518906,0.8541,0.3989,51.8906,10.2932,ASIA,1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-22T03:36:00.000Z,2025-10-22T04:11:59.999Z,11,1.004283,1.2118,0.3240,100.4283,15.7351,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-22T05:09:00.000Z,2025-10-22T05:23:59.999Z,4,-1.167096,0.0453,1.0940,-116.7096,27.8060,ASIA,1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-22T05:51:00.000Z,2025-10-22T06:53:59.999Z,20,-0.277735,0.5383,0.3226,-27.7735,19.0737,ASIA,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-22T06:54:00.000Z,2025-10-22T07:02:59.999Z,2,-1.152213,0.0023,0.7929,-115.2213,25.3938,ASIA,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-22T08:15:00.000Z,2025-10-22T09:14:59.999Z,19,-1.150150,0.3682,0.8776,-115.0150,24.6165,LONDON,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-22T10:54:00.000Z,2025-10-22T10:59:59.999Z,1,-1.116549,0.0000,1.0891,-111.6549,19.4952,LONDON,1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-22T13:33:00.000Z,2025-10-22T13:59:59.999Z,8,1.090434,1.8899,0.6695,109.0434,13.0151,NY,-1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-22T15:18:00.000Z,2025-10-22T16:20:59.999Z,20,0.156020,0.9982,0.4878,15.6020,8.9789,NY,-1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-22T16:33:00.000Z,2025-10-22T17:35:59.999Z,20,0.408960,1.1857,0.1524,40.8960,10.1261,NY,1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-22T18:27:00.000Z,2025-10-22T19:29:59.999Z,20,0.018241,0.6930,0.4839,1.8241,12.5664,NY,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-22T19:36:00.000Z,2025-10-22T19:59:59.999Z,7,-1.101415,0.5149,1.3754,-110.1415,16.8757,NY,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-22T20:03:00.000Z,2025-10-22T20:17:59.999Z,4,-1.084131,0.0000,0.8993,-108.4131,14.0657,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-23T01:24:00.000Z,2025-10-23T02:26:59.999Z,20,-0.889384,0.0669,0.7800,-88.9384,19.0460,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-23T03:00:00.000Z,2025-10-23T03:20:59.999Z,6,-1.181540,0.0000,0.7615,-118.1540,29.9392,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-23T04:21:00.000Z,2025-10-23T04:41:59.999Z,6,-1.194220,0.2411,1.3979,-119.4220,32.0397,ASIA,1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-23T13:30:00.000Z,2025-10-23T13:44:59.999Z,4,-1.133717,1.0916,0.8951,-113.3717,22.2780,NY,-1
scalp_fade_3m,ETHUSDT,3m,1,STOP,2025-10-23T13:48:00.000Z,2025-10-23T14:08:59.999Z,6,-1.080667,0.3186,0.9406,-108.0667,13.4639,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-23T17:36:00.000Z,2025-10-23T18:38:59.999Z,20,0.728886,1.1626,0.8229,72.8886,13.7333,NY,1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-23T21:00:00.000Z,2025-10-23T22:02:59.999Z,20,-0.264516,0.2763,0.4803,-26.4516,18.1054,LATE,-1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-24T00:03:00.000Z,2025-10-24T00:50:59.999Z,15,0.908229,1.4820,0.6974,90.8229,18.7589,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-24T02:33:00.000Z,2025-10-24T02:56:59.999Z,7,-1.161613,0.2527,1.0750,-116.1613,26.6108,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-24T03:12:00.000Z,2025-10-24T04:14:59.999Z,20,-1.160934,0.6352,0.7888,-116.0934,26.1476,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-24T06:03:00.000Z,2025-10-24T06:29:59.999Z,8,-1.136331,0.3082,0.9137,-113.6331,22.4042,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-24T08:45:00.000Z,2025-10-24T09:26:59.999Z,13,-1.129629,0.1449,0.7916,-112.9629,21.1871,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-24T12:03:00.000Z,2025-10-24T12:32:59.999Z,9,-1.140379,0.5156,4.5687,-114.0379,23.0496,LONDON,1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-24T12:33:00.000Z,2025-10-24T13:35:59.999Z,20,0.683275,1.1070,0.1233,68.3275,10.1208,LONDON,1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-24T17:12:00.000Z,2025-10-24T18:14:59.999Z,20,0.866717,1.1608,0.1979,86.6717,17.7575,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-24T21:27:00.000Z,2025-10-24T22:29:59.999Z,20,-0.818137,0.1582,0.6944,-81.8137,25.3370,LATE,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-25T02:15:00.000Z,2025-10-25T02:53:59.999Z,12,-1.209855,0.0257,0.9998,-120.9855,34.4159,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-25T06:48:00.000Z,2025-10-25T07:17:59.999Z,9,-1.230773,0.1287,0.7359,-123.0773,37.9767,ASIA,1
scalp_fade_3m,ETHUSDT,3m,-1,TIME,2025-10-25T07:36:00.000Z,2025-10-25T08:38:59.999Z,20,-0.721918,0.3942,0.6226,-72.1918,20.9053,LONDON,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-25T12:06:00.000Z,2025-10-25T12:11:59.999Z,1,-1.268506,0.0000,1.5868,-126.8506,44.5753,LONDON,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-25T12:57:00.000Z,2025-10-25T13:02:59.999Z,1,-1.226393,0.0000,0.8909,-122.6393,37.5632,LONDON,1
scalp_fade_3m,ETHUSDT,3m,1,TIME,2025-10-25T16:09:00.000Z,2025-10-25T17:11:59.999Z,20,-0.135562,0.5106,0.5031,-13.5562,35.4135,NY,1
scalp_fade_3m,ETHUSDT,3m,1,TARGET,2025-10-25T17:36:00.000Z,2025-10-25T18:23:59.999Z,15,0.456702,0.7926,0.5099,45.6702,33.0565,NY,1
scalp_fade_3m,ETHUSDT,3m,-1,TARGET,2025-10-25T20:42:00.000Z,2025-10-25T21:17:59.999Z,11,0.739355,1.8071,0.2078,73.9355,24.1067,NY,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-25T22:03:00.000Z,2025-10-25T22:20:59.999Z,5,-1.219616,0.0000,0.8046,-121.9616,36.2839,LATE,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-26T00:30:00.000Z,2025-10-26T00:38:59.999Z,2,-1.211232,0.0000,0.7797,-121.1232,35.0023,ASIA,-1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-26T07:36:00.000Z,2025-10-26T07:41:59.999Z,1,-1.258867,0.0000,0.6060,-125.8867,42.9704,LONDON,1
scalp_fade_3m,ETHUSDT,3m,-1,STOP,2025-10-26T10:51:00.000Z,2025-10-26T11:20:59.999Z,9,-1.178728,0.5864,1.4639,-117.8728,29.3823,LONDON,-1
